event_id,ticker,event_date,fnspid_checked,fnspid_hit_pre_7d,fnspid_hit_day0,fnspid_hit_post_1d,fnspid_hit_post_3d,fnspid_hit_post_7d,fnspid_total_hits_window,fnspid_unique_publishers_window,fnspid_primary_article_count,fnspid_secondary_article_count,fnspid_hit_sources,fnspid_sample_titles_redacted_or_short,fnspid_status,fnspid_error_category
2067,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2068,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2069,AAPL,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2070,AAPL,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2071,AAPL,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2072,AAPL,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2073,AAPL,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2074,MSFT,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2075,NVDA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2076,TSLA,2024-12-16,True,0,0,0,0,0,0,0,0,0,none,,success,
2077,AMD,2025-06-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2078,AMD,2025-06-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2079,AMD,2025-06-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2080,AMD,2025-07-29,True,0,0,0,0,0,0,0,0,0,none,,success,
2081,SOFI,2025-07-29,True,0,0,0,0,0,0,0,0,0,none,,success,
2082,AAPL,2025-07-29,True,0,0,0,0,0,0,0,0,0,none,,success,
2083,AAPL,2024-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2084,AAPL,2024-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2085,AAPL,2024-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2086,AAPL,2024-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2087,DIS,2023-03-07,True,25,5,9,18,42,67,0,67,0,primary_only,k:922c037e80 | k:f17c7f21e0 | k:eeb44c35f9 | k:a4f03c2789 | k:e53a2ff046,success,
2088,MSFT,2023-03-07,True,85,16,25,55,98,183,0,183,0,primary_only,k:ad0ec2548a | k:54d18f47d5 | k:e261862b5c | k:55f85c601d | k:f7b2402b66,success,
2089,AMZN,2023-03-07,True,0,0,0,27,75,75,0,75,0,primary_only,k:b54e72a935 | k:7255402f91 | k:b1980afc53 | k:55f85c601d | k:22355ea4e4,success,
2090,GOOGL,2023-03-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2091,AMD,2025-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2092,NVDA,2025-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2093,AAPL,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2094,AAPL,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2095,AAPL,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2096,MSFT,2024-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
2097,AMD,2025-10-20,True,0,0,0,0,0,0,0,0,0,none,,success,
2098,AMZN,2025-10-20,True,0,0,0,0,0,0,0,0,0,none,,success,
2099,NVDA,2025-10-20,True,0,0,0,0,0,0,0,0,0,none,,success,
2100,AAPL,2024-05-27,True,0,0,0,0,0,0,0,0,0,none,,success,
2101,MSFT,2023-05-26,True,147,20,25,41,145,292,0,292,0,primary_only,k:bb2ae6c5f7 | k:de520f9d69 | k:efc73eaeba | k:1369185aa2 | k:ee4456b398,success,
2102,AMZN,2023-05-26,True,113,15,22,27,121,234,0,234,0,primary_only,k:f9b1a29ca7 | k:d42ca38dfe | k:dc67d64c88 | k:ee85c761d7 | k:ea239b06bb,success,
2103,AMZN,2023-05-26,True,113,15,22,27,121,234,0,234,0,primary_only,k:f9b1a29ca7 | k:d42ca38dfe | k:dc67d64c88 | k:ee85c761d7 | k:ea239b06bb,success,
2104,GOOGL,2023-05-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2105,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2106,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2107,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2108,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2109,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2110,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2111,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2112,META,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2113,META,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2114,AMD,2025-12-09,True,0,0,0,0,0,0,0,0,0,none,,success,
2115,AMD,2025-12-09,True,0,0,0,0,0,0,0,0,0,none,,success,
2116,NFLX,2025-12-09,True,0,0,0,0,0,0,0,0,0,none,,success,
2117,NVDA,2025-12-09,True,0,0,0,0,0,0,0,0,0,none,,success,
2118,NVDA,2025-12-09,True,0,0,0,0,0,0,0,0,0,none,,success,
2119,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2120,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2121,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2122,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2123,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2124,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2125,TSLA,2021-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2126,AMD,2025-12-11,True,0,0,0,0,0,0,0,0,0,none,,success,
2127,AMD,2025-12-11,True,0,0,0,0,0,0,0,0,0,none,,success,
2128,AAPL,2023-11-18,True,102,8,13,35,81,183,0,183,0,primary_only,k:c1b31c0f88 | k:540361dd9a | k:106837638c | k:24707b6697 | k:e9b9b372fd,success,
2129,NVDA,2024-03-17,True,0,0,0,0,0,0,0,0,0,none,,success,
2130,TSLA,2024-03-17,True,0,0,0,0,0,0,0,0,0,none,,success,
2131,TSLA,2024-03-17,True,0,0,0,0,0,0,0,0,0,none,,success,
2132,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2133,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2134,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2135,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2136,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2137,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2138,AAPL,2023-09-13,True,241,56,93,120,199,440,0,440,0,primary_only,k:9494dd27fd | k:4b229a6420 | k:4c4927c40e | k:86fbe0c1a9 | k:587e206218,success,
2139,NVDA,2024-02-21,True,0,0,0,0,0,0,0,0,0,none,,success,
2140,MSFT,2023-11-08,True,102,16,38,59,129,231,0,231,0,primary_only,k:8e35689fc5 | k:af625a9bd6 | k:ea9adb6cb8 | k:ce5b82494a | k:fc9f17dd52,success,
2141,MSFT,2023-11-08,True,102,16,38,59,129,231,0,231,0,primary_only,k:8e35689fc5 | k:af625a9bd6 | k:ea9adb6cb8 | k:ce5b82494a | k:fc9f17dd52,success,
2142,NVDA,2026-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2143,NVDA,2026-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2144,UBER,2025-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
2145,NVDA,2024-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2146,NVDA,2024-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2147,AMD,2024-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2148,AMD,2024-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2149,AMD,2024-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2150,AAPL,2023-04-14,True,98,12,17,45,111,209,0,209,0,primary_only,k:459c15a643 | k:b071929b94 | k:560090aaec | k:cf804158e5 | k:ce701c0b32,success,
2151,AMZN,2023-04-14,True,102,10,13,40,123,225,0,225,0,primary_only,k:5fa953b4d0 | k:d7b52caf1a | k:783c837c19 | k:9e062bba59 | k:bc189e405d,success,
2152,NFLX,2022-10-19,True,0,0,0,0,0,0,0,0,0,none,,success,
2153,NFLX,2022-10-19,True,0,0,0,0,0,0,0,0,0,none,,success,
2154,NVDA,2024-03-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2155,NVDA,2024-03-22,True,0,0,0,0,0,0,0,0,0,none,,success,
2156,AAPL,2023-08-08,True,184,18,41,86,132,316,0,316,0,primary_only,k:c769b93d20 | k:ce5e1f51f5 | k:fdc417d9b6 | k:9cc8b3a7f9 | k:a33e6acd97,success,
2157,AMD,2022-11-02,True,38,18,24,31,45,83,0,83,0,primary_only,k:d20e619d29 | k:7150ef1f36 | k:983fa493a1 | k:8701229f28 | k:c4787e95d7,success,
2158,AMD,2022-11-02,True,38,18,24,31,45,83,0,83,0,primary_only,k:d20e619d29 | k:7150ef1f36 | k:983fa493a1 | k:8701229f28 | k:c4787e95d7,success,
2159,GOOGL,2025-11-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2160,DIS,2023-11-30,True,42,9,17,25,47,89,0,89,0,primary_only,k:2f5302b34b | k:210b46786a | k:a8b135e3cc | k:3f5cd5776f | k:3f1da8f27c,success,
2161,DIS,2023-11-30,True,42,9,17,25,47,89,0,89,0,primary_only,k:2f5302b34b | k:210b46786a | k:a8b135e3cc | k:3f5cd5776f | k:3f1da8f27c,success,
2162,TSLA,2023-11-30,True,82,17,42,54,123,205,0,205,0,primary_only,k:64fb8128cf | k:fbe00e3562 | k:0eff749ec3 | k:3460ffd078 | k:8a87330924,success,
2163,NVDA,2023-08-25,True,268,47,53,94,232,500,0,500,0,primary_only,k:505d1446ac | k:72fb60f094 | k:75c9b6688d | k:6b18790ba0 | k:48c2bead83,success,
2164,NVDA,2023-08-25,True,268,47,53,94,232,500,0,500,0,primary_only,k:505d1446ac | k:72fb60f094 | k:75c9b6688d | k:6b18790ba0 | k:48c2bead83,success,
2165,DIS,2023-08-25,True,38,10,10,15,43,81,0,81,0,primary_only,k:a2e6495b12 | k:643c507273 | k:ca57d4d388 | k:88c332bcd2 | k:11597c3d35,success,
2166,TSLA,2022-11-14,True,82,16,28,58,90,172,0,172,0,primary_only,k:5adec1a254 | k:62824a41e1 | k:cba51c97ef | k:992f4edb10 | k:09d938ec38,success,
2167,TSLA,2022-11-14,True,82,16,28,58,90,172,0,172,0,primary_only,k:5adec1a254 | k:62824a41e1 | k:cba51c97ef | k:992f4edb10 | k:09d938ec38,success,
2168,TSLA,2022-11-14,True,82,16,28,58,90,172,0,172,0,primary_only,k:5adec1a254 | k:62824a41e1 | k:cba51c97ef | k:992f4edb10 | k:09d938ec38,success,
2169,NVDA,2024-08-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2170,TSLA,2023-04-20,True,145,61,93,100,170,315,0,315,0,primary_only,k:2d0b4b1210 | k:5688f5b624 | k:5b5c6303e9 | k:1c1051de6d | k:816837c3c6,success,
2171,TSLA,2023-04-20,True,145,61,93,100,170,315,0,315,0,primary_only,k:2d0b4b1210 | k:5688f5b624 | k:5b5c6303e9 | k:1c1051de6d | k:816837c3c6,success,
2172,META,2026-05-01,True,0,0,0,0,0,0,0,0,0,none,,success,
2173,GOOGL,2023-05-12,True,0,0,0,0,0,0,0,0,0,none,,success,
2174,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2175,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2176,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2177,TSLA,2024-12-19,True,0,0,0,0,0,0,0,0,0,none,,success,
2178,AAPL,2023-09-07,True,103,54,102,118,302,405,0,405,0,primary_only,k:9aac0d917e | k:8fea135145 | k:52032c52fa | k:f084504d82 | k:c2c597f76f,success,
2179,AAPL,2023-09-07,True,103,54,102,118,302,405,0,405,0,primary_only,k:9aac0d917e | k:8fea135145 | k:52032c52fa | k:f084504d82 | k:c2c597f76f,success,
2180,UBER,2025-07-08,True,0,0,0,0,0,0,0,0,0,none,,success,
2181,GOOGL,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2182,NVDA,2023-08-27,True,312,9,41,113,188,500,0,500,0,primary_only,k:628827a85d | k:3ee2f4f50d | k:651a0b60a5 | k:a151f1bd81 | k:fbd1e0d99c,success,
2183,GOOGL,2023-02-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2184,NVDA,2025-07-21,True,0,0,0,0,0,0,0,0,0,none,,success,
2185,NVDA,2024-08-22,True,0,0,0,0,0,0,0,0,0,none,,success,
2186,NVDA,2024-08-22,True,0,0,0,0,0,0,0,0,0,none,,success,
2187,NVDA,2024-08-22,True,0,0,0,0,0,0,0,0,0,none,,success,
2188,AMZN,2024-08-22,True,0,0,0,0,0,0,0,0,0,none,,success,
2189,AMZN,2022-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
2190,GOOGL,2022-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
2191,NVDA,2024-08-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2192,NVDA,2024-06-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2193,NVDA,2024-06-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2194,NVDA,2024-06-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2195,TSLA,2020-02-21,True,65,9,11,21,67,132,0,132,0,primary_only,k:130a86cb31 | k:ce6d9ba479 | k:539aa7812b | k:83b0507511 | k:c64fdb4a78,success,
2196,TSLA,2020-02-21,True,65,9,11,21,67,132,0,132,0,primary_only,k:130a86cb31 | k:ce6d9ba479 | k:539aa7812b | k:83b0507511 | k:c64fdb4a78,success,
2197,MSFT,2023-05-21,True,115,6,26,77,153,268,0,268,0,primary_only,k:7d4d3bffbc | k:7b8c84076c | k:019bf46198 | k:5be5551d54 | k:f5c09bce04,success,
2198,DIS,2022-12-01,True,35,6,12,21,44,79,0,79,0,primary_only,k:8f8f34bf60 | k:5f6ce6b34c | k:c0180f1184 | k:9354445452 | k:ac74891995,success,
2199,AMZN,2022-12-01,True,0,0,0,0,0,0,0,0,0,none,,success,
2200,MSFT,2022-12-01,True,62,22,31,41,97,159,0,159,0,primary_only,k:8193d11cfd | k:f94904a0e4 | k:37d8a55200 | k:4b0391b476 | k:18378e1b3f,success,
2201,AAPL,2022-11-18,True,82,16,19,35,97,179,0,179,0,primary_only,k:2b03ffab41 | k:ec9241579b | k:aef9aecba0 | k:73a0816433 | k:d21e79f1cd,success,
2202,AAPL,2022-11-18,True,82,16,19,35,97,179,0,179,0,primary_only,k:2b03ffab41 | k:ec9241579b | k:aef9aecba0 | k:73a0816433 | k:d21e79f1cd,success,
2203,NFLX,2022-11-18,True,0,0,0,0,0,0,0,0,0,none,,success,
2204,TSLA,2024-05-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2205,SMCI,2024-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
2206,TSLA,2023-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2207,NVDA,2023-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2208,MSFT,2023-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2209,GOOGL,2023-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2210,TSLA,2024-04-04,True,0,0,0,0,0,0,0,0,0,none,,success,
2211,AAPL,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
2212,NVDA,2023-11-27,True,209,24,48,100,153,362,0,362,0,primary_only,k:d74eae5efb | k:9abba0c2c5 | k:70f7ab220e | k:f0cdf06236 | k:1329aa9cd7,success,
2213,NVDA,2023-11-27,True,209,24,48,100,153,362,0,362,0,primary_only,k:d74eae5efb | k:9abba0c2c5 | k:70f7ab220e | k:f0cdf06236 | k:1329aa9cd7,success,
2214,NVDA,2023-11-27,True,209,24,48,100,153,362,0,362,0,primary_only,k:d74eae5efb | k:9abba0c2c5 | k:70f7ab220e | k:f0cdf06236 | k:1329aa9cd7,success,
2215,NVDA,2023-11-27,True,209,24,48,100,153,362,0,362,0,primary_only,k:d74eae5efb | k:9abba0c2c5 | k:70f7ab220e | k:f0cdf06236 | k:1329aa9cd7,success,
2216,AMD,2023-11-27,True,32,7,14,28,37,69,0,69,0,primary_only,k:31e1aec417 | k:faa795eee9 | k:9abba0c2c5 | k:8397717ef2 | k:6876b54a56,success,
2217,AMZN,2025-06-02,True,0,0,0,0,0,0,0,0,0,none,,success,
2218,TSLA,2020-07-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2219,NFLX,2025-10-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2220,TSLA,2020-07-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2221,NVDA,2025-11-11,True,0,0,0,0,0,0,0,0,0,none,,success,
2222,NVDA,2025-11-11,True,0,0,0,0,0,0,0,0,0,none,,success,
2223,NVDA,2025-11-11,True,0,0,0,0,0,0,0,0,0,none,,success,
2224,NVDA,2025-11-11,True,0,0,0,0,0,0,0,0,0,none,,success,
2225,TSLA,2025-02-17,True,0,0,0,0,0,0,0,0,0,none,,success,
2226,NVDA,2025-02-17,True,0,0,0,0,0,0,0,0,0,none,,success,
2227,TSLA,2021-07-19,True,0,0,0,0,0,0,0,0,0,none,,success,
2228,TSLA,2021-07-19,True,0,0,0,0,0,0,0,0,0,none,,success,
2229,TSLA,2025-03-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2230,UBER,2025-08-14,True,0,0,0,0,0,0,0,0,0,none,,success,
2231,UBER,2025-08-14,True,0,0,0,0,0,0,0,0,0,none,,success,
2232,AAPL,2022-11-02,True,136,15,34,51,111,247,0,247,0,primary_only,k:e5479a717d | k:158ea3ca12 | k:07d9648195 | k:ae4a3aeaea | k:1861ec44cf,success,
2233,AAPL,2022-11-02,True,136,15,34,51,111,247,0,247,0,primary_only,k:e5479a717d | k:158ea3ca12 | k:07d9648195 | k:ae4a3aeaea | k:1861ec44cf,success,
2234,AAPL,2022-11-02,True,136,15,34,51,111,247,0,247,0,primary_only,k:e5479a717d | k:158ea3ca12 | k:07d9648195 | k:ae4a3aeaea | k:1861ec44cf,success,
2235,AAPL,2022-11-02,True,136,15,34,51,111,247,0,247,0,primary_only,k:e5479a717d | k:158ea3ca12 | k:07d9648195 | k:ae4a3aeaea | k:1861ec44cf,success,
2236,AAPL,2022-11-02,True,136,15,34,51,111,247,0,247,0,primary_only,k:e5479a717d | k:158ea3ca12 | k:07d9648195 | k:ae4a3aeaea | k:1861ec44cf,success,
2237,SQ,2020-12-07,True,0,0,0,0,0,0,0,0,0,none,,success,skipped_event
2238,NVDA,2025-10-16,True,0,0,0,0,0,0,0,0,0,none,,success,
2239,AMD,2025-10-16,True,0,0,0,0,0,0,0,0,0,none,,success,
2240,MSFT,2022-09-30,True,81,14,18,39,91,172,0,172,0,primary_only,k:9907d6a64d | k:707b4e48d0 | k:db0a50d0bb | k:d8c0b20f2d | k:cdf4ce6ba7,success,
2241,DIS,2022-09-30,True,38,4,5,10,28,66,0,66,0,primary_only,k:7320bfcbfa | k:a2919c4df9 | k:8fa536e301 | k:0436f83e73 | k:9a08b88902,success,
2242,DIS,2022-09-30,True,38,4,5,10,28,66,0,66,0,primary_only,k:7320bfcbfa | k:a2919c4df9 | k:8fa536e301 | k:0436f83e73 | k:9a08b88902,success,
2243,TSLA,2021-12-21,True,0,0,0,0,0,0,0,0,0,none,,success,
2244,TSLA,2020-06-12,True,10,0,0,0,0,10,0,10,0,primary_only,k:3bf518b929 | k:62a644cdc2 | k:da6729927c | k:c598d56d77 | k:9a0c27432e,success,
2245,NVDA,2026-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2246,AMD,2026-05-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2247,AMD,2026-05-07,True,0,0,0,0,0,0,0,0,0,none,,success,
2248,TSLA,2026-04-03,True,0,0,0,0,0,0,0,0,0,none,,success,
2249,NVDA,2026-04-03,True,0,0,0,0,0,0,0,0,0,none,,success,
2250,TSLA,2022-09-20,True,93,12,23,50,87,180,0,180,0,primary_only,k:7176c1dcff | k:8c6828ce52 | k:1681ccce72 | k:176b94f8fd | k:bfab4d2128,success,
2251,TSLA,2022-09-20,True,93,12,23,50,87,180,0,180,0,primary_only,k:7176c1dcff | k:8c6828ce52 | k:1681ccce72 | k:176b94f8fd | k:bfab4d2128,success,
2252,GOOGL,2022-09-20,True,0,0,0,0,0,0,0,0,0,none,,success,
2253,GOOGL,2022-09-20,True,0,0,0,0,0,0,0,0,0,none,,success,
2254,AMD,2022-09-20,True,18,3,6,12,23,41,0,41,0,primary_only,k:4a8e5b641d | k:782c6e925f | k:b490406f63 | k:ea89902551 | k:e1c5238dfa,success,
2255,AMD,2022-09-20,True,18,3,6,12,23,41,0,41,0,primary_only,k:4a8e5b641d | k:782c6e925f | k:b490406f63 | k:ea89902551 | k:e1c5238dfa,success,
2256,AMD,2022-09-20,True,18,3,6,12,23,41,0,41,0,primary_only,k:4a8e5b641d | k:782c6e925f | k:b490406f63 | k:ea89902551 | k:e1c5238dfa,success,
2257,GOOGL,2023-04-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2258,UBER,2025-09-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2259,GOOGL,2025-09-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2260,NVDA,2025-11-10,True,0,0,0,0,0,0,0,0,0,none,,success,
2261,TSLA,2024-06-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2262,TSLA,2024-06-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2263,TSLA,2024-06-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2264,MSFT,2023-07-26,True,223,57,85,108,174,397,0,397,0,primary_only,k:5284af5794 | k:f4e5ae71ad | k:b37652c1d6 | k:809170287a | k:7e270b37dc,success,
2265,TSLA,2025-12-24,True,0,0,0,0,0,0,0,0,0,none,,success,
2266,MSFT,2023-10-25,True,166,55,84,121,195,361,0,361,0,primary_only,k:ce0e9d82b5 | k:7a256eec7e | k:71c25ead0e | k:9ff9f08599 | k:e07d3106cc,success,
2267,GOOGL,2023-10-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2268,NVDA,2024-05-21,True,0,0,0,0,0,0,0,0,0,none,,success,
2269,NVDA,2024-05-21,True,0,0,0,0,0,0,0,0,0,none,,success,
2270,MSFT,2023-04-26,True,167,80,109,150,224,391,0,391,0,primary_only,k:3ce3dfb088 | k:00b59d517d | k:d8e7be2260 | k:6059bcf688 | k:084ce47cfe,success,
2271,MSFT,2023-04-26,True,167,80,109,150,224,391,0,391,0,primary_only,k:3ce3dfb088 | k:00b59d517d | k:d8e7be2260 | k:6059bcf688 | k:084ce47cfe,success,
2272,MSFT,2023-04-26,True,167,80,109,150,224,391,0,391,0,primary_only,k:3ce3dfb088 | k:00b59d517d | k:d8e7be2260 | k:6059bcf688 | k:084ce47cfe,success,
2273,MSFT,2023-04-26,True,167,80,109,150,224,391,0,391,0,primary_only,k:3ce3dfb088 | k:00b59d517d | k:d8e7be2260 | k:6059bcf688 | k:084ce47cfe,success,
2274,AAPL,2023-04-26,True,98,20,36,53,121,219,0,219,0,primary_only,k:4fee23d45f | k:3202cb7b6e | k:f817dbf56a | k:f8c1761cc5 | k:b6310ed1ee,success,
2275,GOOGL,2023-04-26,True,0,0,0,0,0,0,0,0,0,none,,success,
2276,AAPL,2022-10-12,True,89,17,36,52,113,202,0,202,0,primary_only,k:9d63ead01f | k:b2b84f7126 | k:74e9a48681 | k:17192627ad | k:314cb03845,success,
2277,TSLA,2021-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
2278,AMZN,2023-06-19,True,133,7,26,75,124,257,0,257,0,primary_only,k:b7dff23e9e | k:709640a97f | k:008f9f5f0a | k:31a38f1f79 | k:f32fb9ecdf,success,
2279,AMZN,2023-06-19,True,133,7,26,75,124,257,0,257,0,primary_only,k:b7dff23e9e | k:709640a97f | k:008f9f5f0a | k:31a38f1f79 | k:f32fb9ecdf,success,
2280,AMZN,2023-06-19,True,133,7,26,75,124,257,0,257,0,primary_only,k:b7dff23e9e | k:709640a97f | k:008f9f5f0a | k:31a38f1f79 | k:f32fb9ecdf,success,
2281,GOOGL,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
2282,AAPL,2026-05-04,True,0,0,0,0,0,0,0,0,0,none,,success,
2283,TSLA,2021-12-31,True,0,0,0,0,0,0,0,0,0,none,,success,
2284,SQ,2021-12-31,True,0,0,0,0,0,0,0,0,0,none,,success,skipped_event
2285,TSLA,2020-05-18,True,48,9,20,39,41,89,0,89,0,primary_only,k:ead734d6f9 | k:9bbd256a0d | k:da88a8d3f2 | k:5b67d97af9 | k:43b99e14e5,success,
2286,TSLA,2023-10-31,True,113,23,41,84,127,240,0,240,0,primary_only,k:7d79a3902e | k:c73681ec9b | k:624c7b67fc | k:f9748b8725 | k:f0b21b2230,success,
2287,TSLA,2021-06-04,True,0,0,0,0,0,0,0,0,0,none,,success,
2288,AMD,2023-02-13,True,28,4,8,17,26,54,0,54,0,primary_only,k:ad486ee8d8 | k:beaa1f517d | k:444d9cbd3a | k:6447b1aa09 | k:fc315927cd,success,
2289,AMZN,2023-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2290,MSFT,2023-02-13,True,151,27,47,71,104,255,0,255,0,primary_only,k:cc7ccd8dfa | k:1873167ddb | k:7dd5558aca | k:f70203d99d | k:256016b864,success,
2291,AMD,2023-05-22,True,36,12,17,47,61,97,0,97,0,primary_only,k:741cdc0bca | k:f290f1d42e | k:d2b6ce443d | k:44ce76a06c | k:af94405344,success,
2292,AMD,2023-05-22,True,36,12,17,47,61,97,0,97,0,primary_only,k:741cdc0bca | k:f290f1d42e | k:d2b6ce443d | k:44ce76a06c | k:af94405344,success,
2293,TSLA,2023-05-22,True,95,17,33,54,87,182,0,182,0,primary_only,k:d488f69e08 | k:def18def9f | k:198032f0bd | k:5c11647aed | k:2e2bc7c04e,success,
2294,MSFT,2023-11-20,True,115,40,78,130,174,289,0,289,0,primary_only,k:9c4d59dfed | k:dedae1abfb | k:490d8ca4c4 | k:34d2243ab2 | k:173ac499c4,success,
2295,TSLA,2020-07-10,True,0,0,0,0,0,0,0,0,0,none,,success,
2296,TSLA,2020-07-10,True,0,0,0,0,0,0,0,0,0,none,,success,
